,장기요양기관기호,장기요양기관유형코드,장기요양기관이름,시도코드,시군구코드,장기요양기관지정일,설치신고일자
3406,31123000310,C02,고운손재가요양센터,11,230,20190906,20190906
3407,31123000313,C06,경동의료기상사 용두점,11,230,20191014,20191014
3408,31123000314,C01,사랑재가복지센터,11,230,20191021,20191021
3409,31123000315,C01,미담방문요양센터,11,230,20191101,20191101
3410,31123000315,C02,미담방문요양센터,11,230,20191101,20191101
3411,31123000317,C01,A+바드림복지센터,11,230,20191105,20191105
3412,31123000317,C02,A+바드림복지센터,11,230,20191105,20191105
3413,31123000320,C01,동대문재가방문요양센터,11,230,20191114,20191114
3414,31123000322,C01,한사랑노인복지센터,11,230,20191202,20191202
3415,31123000324,C01,품격노인재가복지센터,11,230,20191204,20191204
3416,31123000325,C01,더조은 재가복지센터,11,230,20191212,20191212
3417,31123000326,C01,A+무지개 방문요양방문목욕 재가복지센터,11,230,20191212,20191212
3418,31123000326,C02,A+무지개 방문요양방문목욕 재가복지센터,11,230,20191212,20191212
3419,31126000015,C01,다소망 재가노인복지센터,11,260,20080626,20080623
3420,31126000015,C02,다소망 재가노인복지센터,11,260,20080626,20080623
3421,31126000015,C05,다소망 재가노인복지센터,11,260,20080626,20080623
3422,31126000016,C01,애원재가장기요양기관,11,260,20080630,19960103
3423,31126000016,C02,애원재가장기요양기관,11,260,20080630,19960103
3424,31126000023,C06,종로의료기 재가장기요양기관,11,260,20080730,20080730
3425,31126000030,C06,한진메디칼 재가장기요양기관,11,260,20080827,20080827
3426,31126000039,C01,행복나눔 재가장기요양기관,11,260,20081024,20081024
3427,31126000039,C02,행복나눔 재가장기요양기관,11,260,20081024,20081024
3428,31126000039,C06,행복나눔 재가장기요양기관,11,260,20081024,20081024
3429,31126000042,C01,케어앤사랑,11,260,20081103,20081103
3430,31126000042,C02,케어앤사랑,11,260,20081103,20081103
3431,31135000116,C02,고수련노인복지센터,11,350,20090804,20090804
3432,31135000116,C03,고수련노인복지센터,11,350,20090804,20090804
3433,31135000116,C05,고수련노인복지센터,11,350,20090804,20090804
3434,31135000123,C06,금강오픈케어,11,350,20090817,20090817
3435,31135000135,C01,사랑과섬김 재가복지센터,11,350,20091118,20091118
3436,31135000135,C02,사랑과섬김 재가복지센터,11,350,20091118,20091118
3437,31135000135,C05,사랑과섬김 재가복지센터,11,350,20091118,20091118
3438,31135000137,C01,(A)실버천사 방문요양센터,11,350,20091203,20091203
3439,31135000137,C02,(A)실버천사 방문요양센터,11,350,20091203,20091203
3440,31135000140,C01,참빛 재가복지센터,11,350,20091216,20091216
3441,31135000140,C02,참빛 재가복지센터,11,350,20091216,20091216
3442,31150000141,C01,종려나무재가장기요양기관,11,500,20100204,20100204
3443,31150000141,C02,종려나무재가장기요양기관,11,500,20100204,20100204
3444,31150000150,C01,늘사랑재가방문복지센터,11,500,20100401,20100401
3445,31150000150,C02,늘사랑재가방문복지센터,11,500,20100401,20100401
3446,31150000156,C01,"""""(AA+1)""""나눔방문요양센터",11,500,20100601,20100601
3447,31150000156,C02,"""""(AA+1)""""나눔방문요양센터",11,500,20100601,20100601
3448,31150000162,C01,평강노인복지센터,11,500,20100629,20100629
3449,31150000162,C02,평강노인복지센터,11,500,20100629,20100629
3450,31150000166,C01,"""(A)""+해바라기재가복지센터",11,500,20100715,20100715
3451,31150000166,C02,"""(A)""+해바라기재가복지센터",11,500,20100715,20100715
3452,31150000177,C01,이레실버사랑복지센터,11,500,20101001,20101001
3453,31150000177,C02,이레실버사랑복지센터,11,500,20101001,20101001
3454,31150000191,C01,가은방문요양센터,11,500,20110310,20110310
3455,31150000191,C02,가은방문요양센터,11,500,20110310,20110310
3456,31150000193,C01,스마일홈케어,11,500,20110323,20110323
3457,31150000193,C02,스마일홈케어,11,500,20110323,20110323
3458,31150000205,C06,강서복지용구센터,11,500,20111031,20111031
3459,31150000206,C01,행복나눔방문요양복지센터,11,500,20120111,20120111
3460,31150000206,C02,행복나눔방문요양복지센터,11,500,20120111,20120111
3461,31150000207,C06,행복메디칼,11,500,20120117,20120117
3462,31135000150,C01,부자노인복지센터,11,350,20100209,20100209
3463,31135000150,C02,부자노인복지센터,11,350,20100209,20100209
3464,31135000169,C01,희망 방문요양센터,11,350,20100331,20100331
3465,31135000169,C02,희망 방문요양센터,11,350,20100331,20100331
3466,31135000177,C01,조은누리복지센터,11,350,20100601,20100601
3467,31135000177,C02,조은누리복지센터,11,350,20100601,20100601
3468,31135000180,C01,희망씨앗 재가복지센터,11,350,20100618,20100618
3469,31135000180,C02,희망씨앗 재가복지센터,11,350,20100618,20100618
3470,31135000194,C01,가인실버센터,11,350,20100824,20100824
3471,31135000194,C02,가인실버센터,11,350,20100824,20100824
3472,31135000199,C01,주사랑노인종합복지센터,11,350,20101021,20101021
3473,31135000213,C06,다솜케어,11,350,20110208,20110208
3474,31135000214,C01,나눔과행복,11,350,20110225,20110225
3475,31135000214,C02,나눔과행복,11,350,20110225,20110225
3476,31135000219,C01,가나안재가복지센터,11,350,20110425,20110425
3477,31135000219,C02,가나안재가복지센터,11,350,20110425,20110425
3478,31150000106,C02,(Hi) 하이케어서비스,11,500,20090703,20090703
3479,31150000106,C06,(Hi) 하이케어서비스,11,500,20090703,20090703
3480,31150000123,C01,Jin해피실버재가복지센터,11,500,20090923,20090923
3481,31150000123,C02,Jin해피실버재가복지센터,11,500,20090923,20090923
3482,31150000129,C01,상록홈케어센터,11,500,20091110,20091110
3483,31150000129,C02,상록홈케어센터,11,500,20091110,20091110
3484,31150000132,C01,감사방문요양센터,11,500,20091204,20091204
3485,31150000132,C02,감사방문요양센터,11,500,20091204,20091204
3486,31150000132,C06,감사방문요양센터,11,500,20091204,20091204
3487,31150000137,C01,이편한실버케어,11,500,20091224,20091224
3488,31144000128,C01,행복한 시니어 재가센터,11,440,20130121,20130121
3489,31144000129,C01,코스모스 실버 재가센터,11,440,20130215,20130215
3490,31144000129,C02,코스모스 실버 재가센터,11,440,20130215,20130215
3491,31144000133,C01,서부 이화사랑 실버센터,11,440,20130325,20130325
3492,31144000133,C02,서부 이화사랑 실버센터,11,440,20130325,20130325
3493,31144000135,C01,(사)대한장애인복지협회 재가노인복지센터,11,440,20130611,20130611
3494,31144000135,C02,(사)대한장애인복지협회 재가노인복지센터,11,440,20130611,20130611
3495,31144000136,C06,(주)조아 서울지점,11,440,20130626,20130626
3496,31144000145,C01,양지 실버복지센터,11,440,20140411,20140411
3497,31144000145,C02,양지 실버복지센터,11,440,20140411,20140411
3498,31144000148,C01,섬김방문요양센터,11,440,20141104,20141104
3499,31144000148,C02,섬김방문요양센터,11,440,20141104,20141104
3500,31144000156,C01,도화재가방문센터,11,440,20150701,20150701
3501,31144000156,C02,도화재가방문센터,11,440,20150701,20150701
3502,31144000157,C01,사랑나눔재가센터,11,440,20151001,20151001
3503,31144000157,C02,사랑나눔재가센터,11,440,20151001,20151001
3504,31144000158,C01,"""(A)""명아주재가센터",11,440,20151101,20151101
3505,31144000158,C02,"""(A)""명아주재가센터",11,440,20151101,20151101
3506,31144000158,C05,"""(A)""명아주재가센터",11,440,20151101,20151101
3507,31144000160,C01,늘기쁜재가요양센터,11,440,20160222,20160222
3508,31144000160,C02,늘기쁜재가요양센터,11,440,20160222,20160222
3509,31144000161,C01,무지개재가복지센터,11,440,20160304,20160304
3510,31144000161,C02,무지개재가복지센터,11,440,20160304,20160304
3511,31144000162,C06,(A+)한겨레실버 복지용구센터,11,440,20160425,20160425
3512,31144000163,C01,늘사랑재가복지센터,11,440,20160810,20160810
3513,31144000163,C02,늘사랑재가복지센터,11,440,20160810,20160810
3514,31144000164,C01,늘봄재가복지센터,11,440,20160922,20160922
3515,31144000164,C02,늘봄재가복지센터,11,440,20160922,20160922
3516,31144000165,C06,(주)조아메디,11,440,20161017,20161017
3517,31144000166,C01,비지팅엔젤스 재가 마포망원지점,11,440,20161019,20161019
3518,31144000166,C02,비지팅엔젤스 재가 마포망원지점,11,440,20161019,20161019
3519,31144000167,C01,스마일시니어한우리방문요양센터,11,440,20161109,20161109
3520,31144000167,C02,스마일시니어한우리방문요양센터,11,440,20161109,20161109
3521,31144000167,C05,스마일시니어한우리방문요양센터,11,440,20161109,20161109
3522,31144000168,C01,하늘꿈실버재가요양센터,11,440,20170417,20170417
3523,31144000168,C02,하늘꿈실버재가요양센터,11,440,20170417,20170417
3524,31144000171,C01,+효실버재가센터,11,440,20171102,20171102
3525,31144000173,C01,이로운 재가요양센터,11,440,20180502,20180502
3526,31144000173,C02,이로운 재가요양센터,11,440,20180502,20180502
3527,31144000176,C06,케어플러스,11,440,20180702,20180702
3528,31144000177,C01,우리예 재가복지센터,11,440,20181107,20181107
3529,31144000177,C02,우리예 재가복지센터,11,440,20181107,20181107
3530,31144000178,C01,(A)비지팅엔젤스 재가복지 마포공덕지점,11,440,20181206,20181206
3531,31144000178,C02,(A)비지팅엔젤스 재가복지 마포공덕지점,11,440,20181206,20181206
3532,31144000180,C01,굿데이재가방문요양센터,11,440,20190215,20190215
3533,31144000180,C02,굿데이재가방문요양센터,11,440,20190215,20190215
3534,31144000181,C01,굿모닝노인복지센터,11,440,20190401,20190401
3535,31144000181,C02,굿모닝노인복지센터,11,440,20190401,20190401
3536,31144000183,C01,가가호호재가복지센터,11,440,20190502,20190502
3537,31144000183,C02,가가호호재가복지센터,11,440,20190502,20190502
3538,31144000184,C01,'(A)비지팅엔젤스 마포방문요양센터,11,440,20190501,20190501
3539,31144000184,C02,'(A)비지팅엔젤스 마포방문요양센터,11,440,20190501,20190501
3540,31144000185,C01,아리아케어 방문요양 마포성산센터,11,440,20190501,20190501
3541,31144000185,C02,아리아케어 방문요양 마포성산센터,11,440,20190501,20190501
3542,31144000187,C06,(주)엠에이치포커스 복지용구 판매사업소,11,440,20190612,20190612
3543,31144000188,C01,다솜케어재가노인복지센터,11,440,20190801,20190801
3544,31144000188,C02,다솜케어재가노인복지센터,11,440,20190801,20190801
3545,31144000190,C01,바야다재가센터 서울서부지점,11,440,20191101,20191101
3546,31144000190,C05,바야다재가센터 서울서부지점,11,440,20191101,20191101
3547,31144000191,C01,맘스토리 재가노인복지센터,11,440,20191105,20191105
3548,31144000192,C01,울림두레돌봄센터,11,440,20191118,20191118
3549,31144000192,C02,울림두레돌봄센터,11,440,20191118,20191118
3550,31154500210,C01,서울장애인노인복지센터,11,545,20180601,20180601
3551,31154500210,C02,서울장애인노인복지센터,11,545,20180601,20180601
3552,31154500210,C06,서울장애인노인복지센터,11,545,20180601,20180601
3553,31154500215,C01,연세시니어복지센터,11,545,20181105,20181105
3554,31154500215,C02,연세시니어복지센터,11,545,20181105,20181105
3555,31154500218,C01,연세재가복지센터,11,545,20190201,20190201
3556,31154500218,C02,연세재가복지센터,11,545,20190201,20190201
3557,31154500218,C06,연세재가복지센터,11,545,20190201,20190201
3558,31154500219,C01,우리동행재가복지센터,11,545,20190214,20190214
3559,31154500219,C02,우리동행재가복지센터,11,545,20190214,20190214
3560,31154500221,C01,(A)가인 방문요양센터,11,545,20190325,20190325
3561,31154500221,C02,(A)가인 방문요양센터,11,545,20190325,20190325
3562,31154500225,C01,(A)비지팅엔젤스 금천방문요양지점,11,545,20190731,20190731
3563,31154500225,C02,(A)비지팅엔젤스 금천방문요양지점,11,545,20190731,20190731
3564,31154500226,C01,에덴복지센터,11,545,20190830,20190830
3565,31154500227,C01,조은재가복지센터,11,545,20190918,20190918
3566,31154500229,C01,샘물서울재가장기요양센터,11,545,20191002,20191002
3567,31154500229,C02,샘물서울재가장기요양센터,11,545,20191002,20191002
3568,31154500232,C01,든든한방문요양센터,11,545,20191129,20191129
3569,31154500232,C02,든든한방문요양센터,11,545,20191129,20191129
3570,31154500233,C01,조은방문요양센터,11,545,20191202,20191202
3571,31154500233,C02,조은방문요양센터,11,545,20191202,20191202
3572,31154500234,C01,금천사랑재가복지센터,11,545,20191205,20191205
3573,31154500234,C02,금천사랑재가복지센터,11,545,20191205,20191205
3574,31154500235,C01,청춘재가복지센터,11,545,20191206,20191206
3575,31154500235,C02,청춘재가복지센터,11,545,20191206,20191206
3576,31154500236,C01,서울재가복지센터,11,545,20191206,20191206
3577,31154500236,C02,서울재가복지센터,11,545,20191206,20191206
3578,31156000022,C01,(사랑나눔)요양센터,11,560,20080624,20080623
3579,31156000022,C02,(사랑나눔)요양센터,11,560,20080624,20080623
3580,31156000022,C05,(사랑나눔)요양센터,11,560,20080624,20080623
3581,31156000026,C01,다비다재가장기요양보호기관,11,560,20080627,20080626
3582,31156000027,C06,나눔복지용구사업소,11,560,20080627,20080624
3583,31156000028,C01,A+가정방문요양센터,11,560,20080701,20080701
3584,31156000028,C02,A+가정방문요양센터,11,560,20080701,20080701
3585,31156000031,C01,서울덕수재가복지센터,11,560,20080630,20080626
3586,31156000031,C02,서울덕수재가복지센터,11,560,20080630,20080626
3587,31156000034,C01,사랑손노인복지센터,11,560,20080715,20080715
3588,31156000034,C02,사랑손노인복지센터,11,560,20080715,20080715
3589,31156000038,C01,새생명노인복지센터,11,560,20080808,20080808
3590,31156000038,C02,새생명노인복지센터,11,560,20080808,20080808
3591,31156000038,C05,새생명노인복지센터,11,560,20080808,20080808
3592,31156000041,C01,가이오 재가센터,11,560,20080825,20080825
3593,31156000041,C02,가이오 재가센터,11,560,20080825,20080825
3594,31156000045,C06,동해의료기,11,560,20080902,20080902
3595,31156000047,C01,서울의료복지사회적협동조합 우리네 노인복지센터,11,560,20081016,20081016
